0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 3, 2, 4, 1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 4, 4, 1, 0, 0, 2, 0, 0, 0, 0, 278, 0, 1, 0, 1, 1, 5, 1, 0, 0, 2, 3, 1, 0, 1, 0, 0, 2, 0, 91, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 3, 1, 4, 1, 4, 6, 8, 3, 1, 0, 2, 30, 4, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 42, 0, 1, 0, 2, 1, 1, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 4, 3, 7, 0, 3, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 2, 102, 0, 4, 0, 1, 2, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 1, 11, 0, 7, 3, 0, 0, 0, 0, 0, 1, 2, 0, 4, 2, 0, 0, 0, 0, 3, 15, 1, 1, 0, 0, 1, 1, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 6, 1, 1, 1, 0, 201, 0, 2, 0, 0, 3, 0, 1, 2, 6, 0, 0, 3, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 5, 0, 15, 1, 0, 2, 0, 3, 0, 2, 0, 0, ;2628217652;at zero
1, 0, 1, 1, 0, 1, 0, 0, 2, 0, 16, 0, 1, 2, 2, 0, 0, 7, 0, 4, 3, 3, 0, 0, 0, 1, 2, 29, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 9, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 3, 116, 0, 0, 19, 1, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0, 0, 5, 2, 3, 6, 0, 0, 0, 9, 1, 0, 0, 1, 117, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 1, 1, 0, 1, 0, 3, 5, 2, 0, 0, 1, 0, 5, 0, 4, 2, 6, 1, 1, 1, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 2, 0, 1, 0, 1, 2, 0, 1, 3, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 2, 0, 8, 1, 1, 0, 3, 0, 0, 0, 0, 8, 0, 0, 483, 1, 0, 0, 3, 3, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 3, 0, ;2629617341;at zero
0, 3, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 1, 0, 0, 5, 1, 36, 0, 0, 19, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 259, 3, 0, 3, 0, 0, 2, 40, 1, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 1, 1, 5, 1, 0, 34, 0, 0, 0, 1, 117, 1, 1, 0, 2, 0, 7, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 5, 2, 1, 3, 2, 5, 3, 0, 0, 1, 8, 1, 1, 0, 0, 0, 0, 3, 0, 7, 2, 2, 15, 10, 0, 0, 2, 8, 0, 1, 2, 0, 0, 0, 1, 7, 0, 2, 0, 6, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2, 0, 4, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 12, 3, 0, 11, 1, 2, 0, 7, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 2, 0, 5, 2, 0, 1, 0, 2, 2, 2, 0, 0, 1, 3, 2, 0, 2, 0, 0, 1, 3, 0, 0, 0, 2, 0, 15, 1, 0, 0, 0, 1, 0, 4, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 4, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 5, 2, 0, 212, 1, 1, 0, ;2627090208;at zero
2, 1, 1, 1, 0, 1, 5, 0, 20, 0, 0, 5, 2, 1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 9, 1, 4, 0, 0, 1, 31, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 73, 0, 0, 0, 0, 0, 0, 21, 1, 0, 3, 0, 0, 64, 0, 0, 8, 0, 0, 14, 3, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 2, 0, 0, 0, 1, 3, 5, 2, 0, 3, 2, 0, 1, 0, 1, 0, 0, 7, 12, 0, 1, 5, 0, 0, 0, 2, 0, 2, 1, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 2, 0, 1, 0, 3, 3, 491, 0, 0, 3, 0, 4, 1, 0, 2, 0, 0, 1, 1, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 3, 1, 1, 1, 1, 0, 0, 8, 0, 0, 1, 1, 0, 1, 3, 2, 1, 0, 0, 6, 0, 0, 4, 0, 1, 1, 6, 0, 0, 0, 4, 2, 5, 1, 1, 0, 1, 12, 0, 0, 0, 9, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 1, 0, 40, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 4, 0, 0, 1, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, ;2629384434;at zero
0, 0, 11, 0, 0, 0, 0, 0, 1, 16, 1, 0, 2, 0, 0, 0, 3, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0, 4, 0, 0, 0, 0, 3, 32, 0, 1, 0, 2, 9, 0, 2, 1, 0, 0, 5, 1, 3, 1, 0, 7, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 19, 0, 0, 0, 3, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 3, 2, 0, 1, 30, 0, 2, 0, 4, 1, 0, 0, 0, 0, 3, 1, 4, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 1, 1, 1, 0, 3, 0, 2, 12, 0, 0, 0, 2, 0, 2, 0, 0, 2, 11, 1, 0, 0, 0, 0, 2, 1, 1, 0, 14, 1, 1, 0, 3, 4, 208, 0, 0, 2, 0, 0, 4, 2, 2, 44, 0, 1, 1, 11, 4, 0, 0, 0, ;2628591190;at zero
5, 2, 0, 4, 1, 4, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 11, 2, 0, 2, 0, 1, 0, 0, 1, 4, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 2, 0, 0, 0, 0, 1, 0, 3, 3, 0, 3, 0, 0, 1, 13, 1, 1, 2, 4, 0, 0, 0, 4, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 3, 0, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 2, 48, 14, 5, 0, 2, 5, 0, 0, 2, 0, 0, 2, 6, 3, 1, 0, 1, 1, 509, 0, 0, 0, 1, 0, 3, 2, 0, 2, 2, 4, 0, 0, 82, 0, 4, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 22, 1, 3, 0, 0, 2, 0, 0, 1, 4, 2, 0, 4, 1, 0, 0, 0, 1, 0, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0, 12, 0, 1, 2, 0, 0, 6, 2, 8, 0, 10, 4, 0, 1, 5, 1, 0, 19, 0, 1, 1, 0, 2, 0, 2, 0, 1, 1, 0, 0, 0, 0, 4, 0, 21, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 4, 16, 2, 1, 0, 1, 1, 0, 1, ;2628084982;at zero
0, 0, 0, 2, 1, 2, 1, 0, 0, 0, 0, 16, 4, 0, 0, 1, 2, 3, 3, 0, 0, 4, 1, 1, 0, 0, 1, 0, 0, 1, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 3, 1, 0, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 15, 9, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 1, 1, 0, 1, 0, 2, 0, 11, 0, 0, 0, 0, 416, 3, 0, 0, 0, 2, 0, 0, 5, 0, 0, 3, 2, 1, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 1, 4, 0, 0, 1, 0, 0, 0, 3, 2, 8, 0, 3, 5, 6, 0, 0, 2, 0, 0, 1, 0, 0, 0, 4, 0, 1, 0, 1, 0, 1, 0, 8, 0, 0, 1, 0, 0, 2, 0, 2, 0, 8, 0, 3, 0, 0, 0, 0, 1, 1, 2, 196, 0, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1, 0, 2, 3, 0, 0, 0, 0, 1, 3, 3, 0, 0, 1, 13, 0, 0, 19, 1, 1, 0, 0, 0, 1, 31, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 0, 3, 11, 0, 0, 5, 2, 0, 2, 54, 1, 0, 0, 2, 0, 1, 0, ;2629541441;at zero
0, 0, 0, 6, 4, 15, 2, 0, 0, 1, 0, 0, 0, 0, 4, 20, 0, 24, 0, 3, 1, 0, 5, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 17, 0, 0, 0, 0, 1, 8, 0, 0, 2, 0, 16, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 2, 0, 0, 1, 0, 0, 0, 0, 5, 3, 1, 0, 0, 1, 20, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 3, 0, 42, 1, 0, 0, 4, 0, 1, 3, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 50, 0, 0, 31, 2, 8, 3, 0, 1, 45, 0, 3, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 20, 0, 1, 0, 0, 0, 2, 1, 493, 9, 2, 1, 0, 3, ;2630003812;at zero
1, 7, 0, 0, 0, 0, 2, 2, 0, 1, 3, 0, 0, 3, 2, 1, 0, 0, 3, 1, 0, 87, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 24, 1, 294, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 3, 0, 4, 1, 0, 3, 0, 6, 1, 1, 0, 1, 0, 0, 1, 4, 0, 0, 5, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 5, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 4, 1, 11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 3, 0, 0, 0, 0, 0, 3, 0, 11, 0, 3, 1, 0, 0, 2, 0, 0, 0, 5, 1, 0, 1, 0, 3, 0, 0, 2, 0, 0, 0, 2, 0, 1, 16, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 147, 0, 0, 0, 1, 1, 0, 0, 0, 5, 6, 5, 1, 1, 3, 0, 2, 0, 23, 0, 0, 0, 1, 2, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 4, 2, 0, 0, 0, 2, 2, 0, 7, 1, 0, 13, 4, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 147, 0, 1, 2, 1, ;2629898939;at zero
1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 6, 1, 0, 0, 0, 2, 11, 1, 0, 59, 1, 0, 0, 1, 636, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 3, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 4, 0, 4, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 8, 1, 0, 0, 0, 1, 2, 2, 0, 0, 3, 5, 0, 0, 3, 0, 0, 26, 2, 0, 0, 3, 0, 1, 2, 0, 0, 47, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 1, 1, 4, 0, 0, 1, 0, 0, 3, 0, 3, 0, 17, 0, 1, 3, 4, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 5, 3, 0, 0, 1, 1, 4, 3, 0, 0, 0, 6, 1, 1, 1, 0, 0, 0, 0, 12, 2, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 1, 11, 0, 0, 2, 4, 0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, ;2628107319;at zero
