6, 0, 0, 1, 1, 30, 3, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 7, 0, 1, 0, 1, 0, 0, 0, 10, 20, 19, 15, 0, 0, 7, 0, 0, 0, 1, 16, 1, 0, 0, 7, 0, 3, 0, 0, 2, 70, 0, 2, 0, 0, 1, 21, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 5, 0, 0, 5, 0, 1, 1, 14, 0, 1, 1, 11, 0, 0, 0, 2, 14, 1, 0, 0, 0, 0, 0, 36, 11, 0, 0, 0, 7, 0, 0, 1, 0, 2, 0, 11, 2, 6, 3, 2, 4, 0, 0, 0, 0, 0, 2, 0, 13, 20, 0, 0, 1, 1, 1, 14, 1, 9, 0, 5, 1, 0, 1, 0, 0, 15, 0, 4, 0, 0, 13, 1, 2, 2, 3, 58, 1, 5, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 67, 2, 8, 0, 0, 20, 0, 1, 0, 5, 19, 0, 0, 0, 0, 4, 16, 4, 0, 7, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 8, 0, 13, 1, 3, 0, 1, 0, 0, 0, 0, 1, 0, 25, 18, 0, 2, 1, 0, 1, 0, 4, 0, 4, 3, 1, 5, 0, 70, 5, 0, 0, 3, 13, 3, 2, 11, 3, 4, 0, 4, 0, 7, 0, 0, 0, 0, 6, 1, 0, 28, 1, 1, 4, 3, 0, 8, 8, 0, 3, 1, 2, 0, 0, 1, ;2591185763;at zero
0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 1, 26, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 13, 0, 0, 2, 2, 0, 0, 0, 22, 11, 0, 0, 1, 0, 0, 1, 0, 0, 1, 7, 0, 0, 3, 12, 0, 2, 0, 2, 0, 2, 0, 30, 0, 0, 5, 0, 1, 1, 16, 19, 3, 2, 6, 1, 1, 18, 8, 1, 0, 1, 2, 0, 5, 15, 0, 1, 0, 4, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 29, 3, 16, 1, 0, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 2, 0, 8, 0, 0, 112, 8, 3, 0, 0, 2, 0, 3, 0, 0, 1, 0, 0, 0, 1, 4, 4, 46, 71, 21, 0, 0, 2, 1, 0, 8, 1, 4, 22, 45, 0, 1, 0, 18, 1, 0, 0, 1, 2, 0, 1, 1, 3, 0, 0, 1, 2, 0, 2, 2, 0, 0, 1, 0, 0, 4, 0, 0, 21, 0, 0, 1, 0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 0, 3, 5, 2, 1, 26, 0, 0, 0, 0, 4, 5, 0, 1, 0, 1, 1, 1, 0, 0, 0, 4, 25, 0, 1, 0, 10, 0, 1, 0, 8, 0, 1, 6, 0, 52, 13, 1, 0, 19, 1, 3, 0, 0, 3, 0, 0, 11, 1, 1, 0, 0, 2, 0, 1, 1, 3, 0, 3, ;2590591598;at zero
14, 0, 0, 0, 3, 3, 0, 0, 2, 44, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 3, 0, 0, 0, 2, 0, 2, 0, 44, 3, 4, 1, 0, 1, 0, 4, 0, 23, 0, 10, 0, 0, 1, 0, 1, 1, 15, 3, 1, 54, 2, 8, 0, 0, 0, 7, 1, 0, 0, 0, 3, 4, 0, 0, 0, 1, 4, 0, 7, 33, 1, 5, 1, 1, 1, 2, 3, 1, 6, 6, 16, 30, 0, 0, 0, 1, 1, 0, 119, 0, 0, 0, 0, 5, 1, 0, 1, 1, 45, 0, 0, 0, 28, 2, 1, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 0, 0, 0, 2, 14, 1, 1, 0, 6, 2, 0, 0, 0, 9, 9, 1, 3, 2, 3, 0, 4, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 8, 22, 2, 0, 0, 1, 1, 0, 1, 2, 8, 1, 1, 1, 0, 13, 0, 1, 10, 0, 0, 0, 1, 7, 47, 2, 1, 0, 1, 1, 0, 4, 3, 1, 0, 0, 0, 0, 0, 0, 9, 0, 1, 1, 49, 0, 0, 2, 5, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 2, 0, 0, 5, 1, 0, 0, 2, 0, 0, 4, 17, 2, 3, 1, 1, 3, 2, 41, 3, 0, 0, 0, 2, 7, 0, 3, 5, 0, 0, 0, 2, 0, 16, ;2591210659;at zero
0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 1, 3, 0, 3, 1, 0, 0, 5, 1, 12, 0, 0, 1, 0, 0, 2, 3, 0, 35, 0, 1, 4, 1, 1, 28, 0, 0, 2, 0, 4, 8, 1, 0, 8, 1, 1, 0, 0, 3, 51, 9, 0, 0, 1, 1, 0, 1, 4, 0, 24, 1, 0, 0, 5, 11, 3, 11, 4, 3, 10, 0, 1, 3, 2, 0, 0, 2, 1, 4, 0, 0, 0, 1, 10, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 42, 0, 4, 110, 0, 0, 0, 0, 5, 13, 0, 4, 1, 13, 0, 0, 0, 4, 1, 4, 0, 0, 0, 0, 16, 13, 13, 9, 1, 56, 0, 0, 0, 0, 2, 5, 3, 5, 0, 0, 0, 6, 0, 1, 14, 1, 3, 4, 1, 7, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 0, 6, 2, 4, 11, 1, 2, 4, 0, 0, 1, 0, 0, 0, 1, 0, 1, 4, 1, 2, 0, 2, 0, 1, 1, 1, 0, 5, 0, 0, 0, 58, 3, 2, 1, 2, 0, 0, 0, 0, 0, 1, 2, 26, 67, 0, 1, 0, 2, 0, 0, 2, 4, 4, 3, 1, 2, 0, 3, 0, 3, 5, 2, 8, 0, 1, 0, 2, 0, 2, 3, 6, 12, 0, 0, 0, 0, 0, 2, 0, 1, 28, 2, 0, 22, 0, 0, 0, 6, 4, 5, 2, 0, 0, 0, 0, 0, ;2591086940;at zero
0, 15, 2, 0, 0, 12, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 1, 30, 0, 3, 1, 0, 4, 0, 12, 0, 11, 11, 0, 1, 0, 0, 1, 3, 10, 2, 1, 0, 4, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 25, 2, 1, 1, 1, 0, 2, 0, 0, 6, 19, 7, 3, 0, 3, 0, 1, 0, 0, 0, 0, 3, 3, 0, 1, 1, 4, 0, 0, 5, 0, 1, 1, 0, 1, 4, 42, 89, 1, 4, 0, 0, 0, 64, 0, 2, 2, 0, 0, 2, 0, 3, 1, 6, 1, 4, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 22, 1, 0, 0, 1, 2, 16, 0, 0, 0, 0, 1, 2, 0, 2, 2, 0, 0, 2, 0, 0, 3, 2, 0, 11, 1, 0, 20, 2, 5, 0, 0, 14, 0, 2, 0, 1, 0, 3, 2, 0, 4, 0, 0, 0, 0, 1, 1, 2, 0, 0, 6, 7, 0, 17, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 4, 2, 20, 1, 67, 5, 2, 0, 0, 47, 0, 4, 0, 0, 0, 3, 1, 2, 21, 69, 2, 3, 0, 0, 1, 0, 3, 1, 6, 0, 1, 1, 46, 0, 8, 19, 0, 0, 2, 0, 1, 6, 10, 0, 1, 0, 1, 0, 0, 6, 5, 3, 0, 0, 0, 2, 3, 1, 0, 8, 2, 6, ;2591495315;at zero
0, 0, 0, 1, 4, 0, 1, 2, 1, 0, 0, 1, 0, 0, 70, 10, 34, 0, 0, 0, 0, 0, 2, 0, 0, 4, 10, 1, 0, 4, 5, 1, 1, 1, 0, 11, 0, 2, 3, 17, 1, 0, 0, 0, 2, 3, 7, 15, 11, 2, 0, 3, 4, 0, 1, 0, 4, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 5, 1, 0, 0, 2, 2, 0, 115, 0, 0, 0, 6, 7, 0, 3, 0, 28, 5, 0, 1, 1, 2, 7, 0, 0, 0, 46, 0, 0, 0, 0, 2, 1, 0, 0, 24, 0, 0, 0, 2, 48, 2, 6, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 10, 2, 21, 0, 2, 1, 1, 0, 0, 33, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 3, 0, 1, 1, 1, 2, 34, 1, 4, 0, 0, 0, 2, 2, 0, 0, 2, 4, 0, 0, 2, 0, 0, 0, 1, 46, 0, 2, 2, 4, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 3, 0, 11, 3, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 8, 1, 4, 0, 5, 0, 1, 0, 0, 34, 6, 1, 3, 5, 0, 0, 0, 3, 3, 0, 1, 3, 4, 7, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 7, 2, 2, 0, 1, 1, 5, 4, 3, 4, 2, 0, 50, 5, 30, 0, 0, 0, 1, 0, 11, 0, ;2591011786;at zero
2, 0, 53, 53, 2, 0, 0, 0, 3, 1, 0, 14, 4, 1, 0, 0, 9, 3, 0, 4, 0, 0, 0, 0, 0, 2, 0, 3, 10, 3, 4, 0, 0, 0, 0, 1, 1, 20, 1, 0, 4, 1, 1, 11, 1, 17, 0, 0, 35, 0, 0, 0, 0, 0, 2, 11, 0, 2, 1, 0, 0, 0, 1, 0, 2, 0, 6, 45, 0, 0, 4, 0, 0, 5, 0, 0, 1, 1, 0, 0, 12, 0, 1, 1, 0, 0, 25, 0, 0, 0, 6, 1, 14, 0, 15, 0, 1, 2, 0, 0, 7, 0, 8, 0, 17, 0, 25, 0, 0, 0, 0, 13, 2, 0, 0, 7, 0, 2, 1, 0, 7, 0, 0, 2, 3, 1, 1, 0, 0, 0, 0, 4, 6, 0, 1, 5, 0, 37, 1, 0, 0, 4, 0, 0, 0, 0, 5, 0, 1, 3, 1, 0, 0, 4, 1, 2, 0, 2, 1, 0, 0, 2, 3, 0, 18, 0, 1, 0, 13, 6, 0, 1, 49, 2, 0, 0, 0, 1, 1, 3, 13, 8, 13, 3, 8, 0, 18, 0, 0, 2, 0, 2, 0, 1, 0, 0, 2, 0, 4, 2, 1, 0, 18, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 100, 0, 0, 0, 0, 1, 0, 0, 2, 0, 15, 0, 3, 1, 0, 0, 1, 0, 8, 8, 2, 0, 0, 8, 0, 0, 1, 15, 4, 0, 0, 3, 2, 24, 2, 0, 14, 0, 6, 0, 1, 1, 4, ;2590860126;at zero
0, 1, 1, 4, 0, 0, 7, 0, 1, 4, 66, 1, 0, 3, 0, 0, 8, 0, 19, 10, 0, 1, 0, 0, 2, 0, 5, 3, 0, 18, 6, 0, 3, 0, 2, 0, 0, 0, 2, 3, 0, 1, 7, 81, 30, 2, 4, 21, 0, 5, 17, 0, 0, 9, 1, 0, 11, 0, 0, 0, 1, 5, 0, 4, 0, 17, 0, 1, 2, 1, 0, 1, 1, 2, 18, 2, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 0, 6, 0, 1, 0, 21, 3, 5, 2, 33, 0, 1, 0, 3, 6, 6, 0, 0, 0, 1, 0, 43, 11, 4, 2, 0, 41, 0, 4, 0, 0, 1, 0, 2, 0, 7, 0, 3, 0, 19, 50, 4, 0, 2, 19, 0, 0, 0, 0, 0, 44, 1, 3, 8, 0, 0, 18, 2, 7, 0, 0, 0, 0, 7, 2, 1, 0, 0, 1, 1, 0, 11, 0, 2, 2, 3, 0, 1, 4, 0, 1, 1, 3, 2, 2, 2, 0, 0, 0, 1, 1, 2, 0, 19, 0, 0, 0, 0, 5, 1, 3, 0, 10, 1, 0, 2, 0, 1, 0, 0, 0, 13, 0, 0, 5, 2, 0, 2, 2, 0, 0, 1, 4, 0, 0, 4, 3, 2, 35, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, ;2590784350;at zero
0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 1, 3, 0, 0, 0, 0, 5, 1, 3, 9, 1, 1, 4, 0, 0, 135, 0, 1, 0, 0, 5, 0, 0, 0, 0, 1, 0, 8, 2, 0, 0, 2, 0, 1, 4, 0, 0, 0, 0, 1, 1, 0, 3, 2, 0, 5, 1, 0, 3, 0, 1, 1, 1, 41, 0, 0, 0, 37, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 55, 1, 7, 6, 1, 0, 0, 0, 1, 0, 13, 3, 0, 6, 1, 0, 0, 87, 1, 2, 1, 7, 3, 0, 0, 0, 7, 3, 1, 0, 0, 3, 33, 0, 1, 3, 3, 2, 1, 1, 0, 6, 0, 2, 0, 0, 22, 1, 0, 0, 2, 2, 1, 3, 0, 6, 1, 2, 2, 0, 1, 0, 0, 5, 2, 0, 18, 0, 3, 0, 1, 0, 0, 1, 0, 3, 3, 2, 0, 0, 1, 68, 7, 0, 2, 1, 9, 1, 0, 1, 1, 0, 2, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 5, 1, 3, 1, 0, 0, 1, 0, 0, 9, 0, 0, 2, 0, 0, 2, 0, 1, 0, 6, 4, 128, 1, 0, 1, 0, 2, 1, 2, 1, 0, 1, 0, 0, 0, 0, 5, 0, 5, 9, 1, 0, 0, 0, 2, 1, 1, 0, 17, 0, 6, 5, 0, 12, 0, 0, 0, 0, 19, 10, 3, 0, 1, 0, 1, 0, 11, 3, 5, 0, 0, ;2590850908;at zero
1, 0, 0, 1, 0, 0, 1, 3, 2, 1, 5, 1, 0, 0, 2, 0, 2, 67, 1, 0, 46, 0, 2, 6, 0, 2, 0, 4, 0, 1, 0, 1, 2, 9, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 38, 0, 0, 0, 24, 0, 0, 0, 14, 0, 4, 2, 0, 1, 0, 4, 0, 73, 1, 8, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 21, 120, 7, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 4, 0, 4, 1, 5, 0, 15, 1, 3, 0, 52, 0, 0, 0, 18, 11, 0, 0, 0, 20, 0, 0, 2, 2, 3, 0, 1, 0, 6, 0, 0, 0, 2, 0, 0, 0, 3, 4, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 10, 5, 2, 0, 1, 2, 0, 3, 2, 1, 51, 1, 33, 13, 1, 2, 2, 1, 1, 0, 7, 0, 0, 1, 0, 5, 2, 0, 0, 5, 0, 3, 3, 1, 0, 2, 0, 0, 1, 0, 0, 11, 14, 1, 15, 0, 2, 10, 0, 1, 0, 23, 9, 0, 2, 0, 0, 0, 0, 0, 2, 0, 30, 0, 3, 2, 5, 3, 8, 0, 3, 2, 0, 0, 0, 1, 0, 1, 4, 0, 1, 8, 0, 1, 0, 0, 4, 2, 0, 0, 1, 2, 7, 1, 4, 0, 0, 2, 1, 8, 0, ;2591102512;at zero
